all_sum, biased_avg, skill_min, all_min, c5.symbol, c4.symbol, c3.symbol, c2.symbol, c1.symbol, slot5.cmd_dip, slot5.cmd_eng, slot5.cmd_sec, slot5.cmd_med, slot5.cmd_sci, slot5.dip_eng, slot5.dip_sec, slot5.dip_med, slot5.dip_sci, slot5.eng_sec, slot5.eng_med, slot5.eng_sci, slot5.sec_med, slot5.sec_sci, slot5.med_sci, cmd_dip_nlt, cmd_eng_nlt, cmd_sec_nlt, cmd_med_nlt, cmd_sci_nlt, dip_eng_nlt, dip_sec_nlt, dip_med_nlt, dip_sci_nlt, eng_sec_nlt, eng_med_nlt, eng_sci_nlt, sec_med_nlt, sec_sci_nlt, med_sci_nlt, any_nlt, skill_nlt, sum_cmd_dip, sum_cmd_eng, sum_cmd_sec, sum_cmd_med, sum_cmd_sci, sum_dip_eng, sum_dip_sec, sum_dip_med, sum_dip_sci, sum_eng_sec, sum_eng_med, sum_eng_sci, sum_sec_med, sum_sec_sci, sum_med_sci
3947.2249999999995, 272.63374999999996, 186.875, 177.975, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "mara_tos_crew", 345.975, 187.95, 177.975, 296.1, 323.4, 226.8, 226.8, 301.875, 316.875, 309.75, 187.95, 372.225, 180.6, 306.07500000000005, 186.875, 0, 261, 434, 0, 0, 271, 468, 425, 0, 210, 493, 0, 554, 210, 425, 3751, 635, 1088.1, 721.8499999999999, 655.7, 714.5, 1050.475, 742.1500000000001, 676.0, 734.8, 1070.775, 309.75, 368.54999999999995, 704.5250000000001, 302.4, 638.375, 697.1750000000001
4247.575000000001, 278.71125, 186.875, 171.675, "troi_casualblue_crew", "tpol_mirror_crew", "selar_crew", "lefler_crew", "duras_sisters_crew", 288.225, 200.10000000000002, 403.20000000000005, 296.1, 308.125, 171.675, 458.32500000000005, 301.875, 316.875, 286.65000000000003, 228.125, 186.875, 286.65000000000003, 286.65000000000003, 228.125, 272, 0, 0, 0, 210, 541, 0, 425, 0, 376, 210, 250, 210, 376, 0, 2870, 836, 879.9250000000001, 553.4000000000001, 743.625, 865.7, 643.85, 519.375, 709.6, 831.675, 609.825, 383.07500000000005, 505.15, 283.3, 695.3750000000001, 473.52500000000003, 595.6
4025.85, 268.06, 184.275, 184.275, "tuvok_rifle_crew", "troi_casualblue_crew", "seven_drone_crew", "lefler_crew", "dax_ezri_sniper_crew", 236.775, 200.10000000000002, 261.25, 296.1, 241.25, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 309.75, 187.95, 372.225, 252.0, 306.07500000000005, 184.275, 504, 0, 355, 0, 371, 0, 214, 272, 210, 210, 493, 0, 340, 210, 495, 3674, 1286, 708.225, 639.8, 742.925, 647.325, 644.7, 637.1750000000001, 740.3000000000001, 644.7, 642.075, 671.875, 576.275, 573.6500000000001, 679.4, 676.7750000000001, 581.1750000000001
4042.0499999999997, 272.97749999999996, 184.275, 177.975, "troi_casualblue_crew", "seven_drone_crew", "mara_tos_crew", "lefler_crew", "dax_ezri_sniper_crew", 254.1, 200.10000000000002, 177.975, 296.1, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 309.75, 187.95, 372.225, 252.0, 306.07500000000005, 184.275, 399, 0, 434, 0, 0, 0, 214, 272, 210, 210, 493, 0, 340, 210, 495, 3277, 915, 826.075, 681.5250000000001, 659.6500000000001, 689.0500000000001, 726.85, 713.3000000000001, 691.4250000000001, 720.825, 758.625, 546.875, 576.275, 614.075, 554.4, 592.2, 621.6
4780.650000000001, 300.93, 166.95, 166.95, "troi_lwaxana_tng_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 177.975, 403.20000000000005, 198.97500000000002, 323.4, 226.8, 458.32500000000005, 393.75, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 0, 407, 0, 425, 0, 271, 0, 0, 397, 0, 0, 376, 0, 0, 274, 2150, 1047, 1083.075, 580.6500000000001, 1022.1750000000002, 792.75, 559.125, 836.325, 1277.8500000000001, 1048.425, 814.8, 775.425, 546.0, 312.375, 987.525, 753.9000000000001, 524.475
4782.75, 300.7725, 166.95, 166.95, "troi_casualblue_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 177.975, 403.20000000000005, 296.1, 323.4, 194.775, 458.32500000000005, 393.75, 221.55, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 272, 407, 0, 0, 0, 425, 0, 0, 495, 0, 0, 376, 0, 0, 274, 2249, 1145, 973.875, 576.975, 1018.5000000000001, 969.6750000000001, 555.45, 730.8, 1172.3250000000003, 1123.5, 709.275, 775.425, 726.6, 312.375, 1168.125, 753.9000000000001, 705.075
4739.725, 300.5775, 166.95, 166.95, "selar_crew", "mara_tos_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 288.225, 177.975, 403.20000000000005, 228.125, 323.4, 231.52500000000003, 458.32500000000005, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 272, 407, 0, 272, 0, 0, 0, 272, 210, 0, 0, 376, 0, 0, 0, 1809, 586, 773.85, 461.475, 1043.7, 814.025, 439.95, 646.2750000000001, 1228.5, 998.825, 624.75, 916.125, 686.45, 312.375, 1268.675, 894.5999999999999, 664.925
4743.925, 300.28875, 166.95, 166.95, "selar_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 177.975, 403.20000000000005, 228.125, 323.4, 194.775, 458.32500000000005, 393.75, 221.55, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 272, 407, 0, 272, 0, 425, 0, 0, 495, 0, 0, 376, 0, 0, 0, 2247, 871, 737.1, 461.475, 903.0000000000001, 901.7, 439.95, 609.525, 1051.0500000000002, 1049.75, 588.0, 775.425, 774.125, 312.375, 1215.65, 753.9000000000001, 752.6
4015.7999999999997, 271.66499999999996, 184.275, 177.975, "troi_lwaxana_tng_crew", "seven_drone_crew", "mara_tos_crew", "lefler_crew", "dax_ezri_sniper_crew", 345.975, 200.10000000000002, 177.975, 177.975, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 309.75, 187.95, 372.225, 252.0, 306.07500000000005, 184.275, 0, 0, 434, 539, 0, 0, 214, 272, 210, 210, 493, 0, 340, 210, 495, 3417, 915, 935.2750000000001, 685.2, 663.325, 512.125, 730.5250000000001, 818.825, 796.95, 645.75, 864.1500000000001, 546.875, 395.675, 614.075, 373.8, 592.2, 441.0
4767.525000000001, 299.355, 166.95, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "mara_tos_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 177.975, 403.20000000000005, 296.1, 323.4, 226.8, 458.32500000000005, 301.875, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 180.6, 0, 407, 0, 0, 0, 271, 0, 425, 397, 0, 0, 376, 0, 0, 538, 2414, 1311, 1125.075, 696.1500000000001, 1137.6750000000002, 889.875, 674.625, 762.825, 1204.3500000000001, 956.55, 741.3, 775.425, 527.625, 312.375, 969.15, 753.9000000000001, 506.1
4760.175, 299.22375, 166.95, 166.95, "troi_casualblue_crew", "mara_tos_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 288.225, 177.975, 403.20000000000005, 296.1, 323.4, 231.52500000000003, 458.32500000000005, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 180.6, 272, 407, 0, 0, 0, 0, 0, 272, 210, 0, 0, 376, 0, 0, 538, 2075, 1124, 1010.625, 576.975, 1159.2, 882.0, 555.45, 767.5500000000001, 1349.775, 1072.575, 746.025, 916.125, 638.925, 312.375, 1221.1499999999999, 894.5999999999999, 617.4
4732.35, 298.75124999999997, 166.95, 166.95, "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 288.225, 177.975, 403.20000000000005, 198.97500000000002, 323.4, 231.52500000000003, 458.32500000000005, 393.75, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 272, 407, 0, 425, 0, 0, 0, 0, 210, 0, 0, 376, 0, 0, 274, 1964, 860, 968.625, 461.475, 1043.7, 784.875, 439.95, 841.0500000000001, 1423.275, 1164.45, 819.525, 916.125, 657.3, 312.375, 1239.525, 894.5999999999999, 635.7750000000001
4174.075000000001, 273.7375, 186.875, 171.675, "troi_casualblue_crew", "tpol_mirror_crew", "mara_tos_crew", "lefler_crew", "duras_sisters_crew", 288.225, 200.10000000000002, 403.20000000000005, 296.1, 323.4, 171.675, 458.32500000000005, 301.875, 316.875, 286.65000000000003, 180.6, 186.875, 286.65000000000003, 286.65000000000003, 186.875, 272, 0, 0, 0, 0, 541, 0, 425, 0, 376, 536, 250, 210, 376, 425, 3411, 1051, 1134.025, 731.375, 921.6, 815.5500000000001, 967.25, 595.5, 785.725, 679.675, 831.375, 383.07500000000005, 277.025, 428.725, 467.25, 618.95, 512.9
4696.925, 297.93874999999997, 166.95, 166.95, "troi_casualblue_crew", "selar_crew", "mara_tos_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 177.975, 403.20000000000005, 296.1, 323.4, 171.675, 458.32500000000005, 301.875, 221.55, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 272, 407, 0, 0, 0, 541, 0, 425, 495, 0, 0, 376, 0, 0, 0, 2516, 871, 779.1, 576.975, 1018.5000000000001, 998.825, 555.45, 536.025, 977.5500000000001, 957.875, 514.5, 775.425, 755.75, 312.375, 1197.2749999999999, 753.9000000000001, 734.225
4121.125, 273.1525, 186.875, 171.675, "tpol_mirror_crew", "selar_crew", "mara_tos_crew", "lefler_crew", "duras_sisters_crew", 288.225, 200.10000000000002, 403.20000000000005, 228.125, 323.4, 171.675, 458.32500000000005, 228.125, 316.875, 286.65000000000003, 228.125, 186.875, 286.65000000000003, 286.65000000000003, 228.125, 272, 0, 0, 272, 0, 541, 0, 504, 0, 376, 210, 250, 210, 376, 0, 3011, 626, 897.25, 615.875, 806.1, 747.575, 851.75, 474.225, 664.45, 605.925, 710.1, 383.07500000000005, 324.55, 428.725, 514.7750000000001, 618.95, 560.425
4707.75, 297.0225, 166.95, 166.95, "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "lefler_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 200.10000000000002, 403.20000000000005, 198.97500000000002, 323.4, 194.775, 458.32500000000005, 393.75, 221.55, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 272, 0, 0, 425, 0, 425, 0, 0, 495, 0, 0, 376, 0, 0, 274, 2267, 1145, 840.775, 661.575, 1006.6750000000001, 777.25, 543.625, 705.95, 1051.0500000000002, 821.625, 588.0, 871.8499999999999, 642.425, 408.8, 987.525, 753.9000000000001, 524.475
4673.325, 297.02124999999995, 166.95, 166.95, "troi_lwaxana_tng_crew", "selar_crew", "mara_tos_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 177.975, 403.20000000000005, 228.125, 323.4, 226.8, 458.32500000000005, 228.125, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 0, 407, 0, 272, 0, 271, 0, 504, 397, 0, 0, 376, 0, 0, 0, 2227, 773, 888.3000000000001, 580.6500000000001, 1022.1750000000002, 821.9000000000001, 559.125, 641.55, 1083.075, 882.8, 620.0250000000001, 775.425, 575.15, 312.375, 1016.675, 753.9000000000001, 553.625
4701.375, 296.25749999999994, 166.95, 166.95, "troi_lwaxana_tng_crew", "mara_tos_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 177.975, 403.20000000000005, 180.07500000000002, 323.4, 231.52500000000003, 458.32500000000005, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 180.07500000000002, 0, 407, 0, 504, 0, 0, 0, 272, 210, 0, 0, 376, 0, 0, 556, 2325, 1142, 1119.825, 580.6500000000001, 1162.875, 705.075, 559.125, 873.075, 1455.3, 997.5, 851.55, 916.125, 458.325, 312.375, 1040.55, 894.5999999999999, 436.8
4630.0, 295.09124999999995, 166.95, 166.95, "troi_lwaxana_tng_crew", "selar_crew", "mara_tos_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 177.975, 321.825, 228.125, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 0, 407, 214, 272, 0, 0, 214, 272, 210, 0, 0, 376, 0, 0, 0, 1965, 586, 831.6, 464.09999999999997, 759.675, 816.6500000000001, 442.575, 701.4000000000001, 996.9749999999999, 1053.95, 679.875, 629.4749999999999, 686.45, 312.375, 982.025, 607.95, 664.925
4659.900000000001, 294.89250000000004, 166.95, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "bashir_changeling_crew", 345.975, 177.975, 321.825, 296.1, 323.4, 226.8, 321.825, 393.75, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 0, 407, 214, 0, 0, 271, 398, 0, 397, 0, 0, 376, 0, 0, 274, 2337, 1047, 1031.625, 579.5999999999999, 734.4749999999999, 972.3000000000002, 558.075, 785.925, 940.8, 1178.625, 764.4000000000001, 488.775, 726.6, 312.375, 881.475, 467.25, 705.075
4665.75, 294.47624999999994, 166.95, 166.95, "mara_tos_crew", "lefler_crew", "duras_sisters_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 288.225, 200.10000000000002, 403.20000000000005, 180.07500000000002, 323.4, 231.52500000000003, 458.32500000000005, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 180.07500000000002, 272, 0, 0, 504, 0, 0, 0, 272, 210, 0, 0, 376, 0, 0, 556, 2190, 1142, 877.525, 661.575, 1147.375, 689.575, 543.625, 742.7, 1228.5, 770.7, 624.75, 1012.55, 554.75, 408.8, 1040.55, 894.5999999999999, 436.8
4621.075000000001, 294.40875, 166.95, 166.95, "troi_lwaxana_tng_crew", "selar_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "bashir_changeling_crew", 345.975, 177.975, 321.825, 228.125, 323.4, 226.8, 321.825, 393.75, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 0, 407, 214, 272, 0, 271, 398, 0, 397, 0, 0, 376, 0, 0, 0, 2335, 773, 794.85, 464.09999999999997, 618.9749999999999, 904.325, 442.575, 664.6500000000001, 819.5250000000001, 1104.875, 643.125, 488.775, 774.125, 312.375, 929.0, 467.25, 752.6
4671.525000000001, 294.2925, 166.95, 166.95, "troi_casualblue_crew", "mara_tos_crew", "lefler_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 200.10000000000002, 403.20000000000005, 296.1, 323.4, 171.675, 458.32500000000005, 301.875, 221.55, 488.775, 347.025, 166.95, 501.9, 321.825, 180.6, 272, 0, 0, 0, 0, 541, 0, 425, 495, 0, 0, 376, 0, 0, 538, 2647, 1409, 882.775, 777.075, 1122.1750000000002, 874.375, 659.125, 632.45, 977.5500000000001, 729.75, 514.5, 871.8499999999999, 624.05, 408.8, 969.15, 753.9000000000001, 506.1
4028.625, 278.0025, 228.125, 121.80000000000001, "troi_lwaxana_tng_crew", "tpol_mirror_crew", "seven_drone_crew", "selar_crew", "mccoy_rura_pethe_prisoner_crew", 345.975, 187.95, 121.80000000000001, 228.125, 308.125, 226.8, 226.8, 393.75, 316.875, 309.75, 228.125, 372.225, 228.125, 306.07500000000005, 228.125, 0, 261, 540, 272, 210, 271, 468, 0, 0, 210, 210, 0, 468, 210, 0, 3120, 420, 792.0, 428.375, 362.225, 667.5250000000001, 611.575, 739.5250000000001, 673.375, 978.675, 922.7249999999999, 309.75, 615.05, 559.1, 548.9000000000001, 492.95000000000005, 798.25
3848.6500000000005, 269.76750000000004, 228.125, 130.0, "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "selar_crew", "mara_tos_crew", 254.1, 187.95, 177.975, 296.1, 323.4, 187.95, 130.0, 301.875, 316.875, 309.75, 228.125, 372.225, 228.125, 306.07500000000005, 228.125, 399, 261, 434, 0, 0, 504, 554, 425, 0, 210, 210, 0, 468, 210, 0, 3675, 210, 742.125, 602.675, 536.525, 823.45, 931.3, 515.35, 449.20000000000005, 736.125, 843.975, 309.75, 596.675, 704.5250000000001, 530.525, 638.375, 925.3000000000001
4606.1, 293.89624999999995, 166.95, 166.95, "troi_casualblue_crew", "selar_crew", "mara_tos_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 254.1, 177.975, 321.825, 296.1, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 399, 407, 214, 0, 0, 0, 214, 272, 210, 0, 0, 376, 0, 0, 0, 2092, 586, 722.4, 460.42499999999995, 756.0, 993.575, 438.9, 595.875, 891.4499999999999, 1129.025, 574.35, 629.4749999999999, 867.0500000000001, 312.375, 1162.625, 607.95, 845.525
4650.450000000001, 293.7375, 166.95, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "mara_tos_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 177.975, 321.825, 296.1, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 180.6, 0, 407, 214, 0, 0, 0, 214, 272, 210, 0, 0, 376, 0, 0, 538, 2231, 1124, 1068.375, 579.5999999999999, 875.175, 884.625, 558.075, 822.675, 1118.25, 1127.7, 801.1500000000001, 629.4749999999999, 638.925, 312.375, 934.5, 607.95, 617.4
4627.875, 293.5275, 166.95, 166.95, "troi_casualblue_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 254.1, 177.975, 321.825, 296.1, 323.4, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 399, 407, 214, 0, 0, 0, 214, 0, 210, 0, 0, 376, 0, 0, 274, 2094, 860, 917.175, 460.42499999999995, 756.0, 964.4250000000001, 438.9, 790.65, 1086.225, 1294.65, 769.125, 629.4749999999999, 837.9, 312.375, 1133.475, 607.95, 816.3750000000001
4622.625, 293.265, 166.95, 166.95, "troi_lwaxana_tng_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 345.975, 177.975, 321.825, 198.97500000000002, 323.4, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 0, 407, 214, 425, 0, 0, 214, 0, 210, 0, 0, 376, 0, 0, 274, 2120, 860, 1026.375, 464.09999999999997, 759.675, 787.5, 442.575, 896.175, 1191.75, 1219.575, 874.6500000000001, 629.4749999999999, 657.3, 312.375, 952.875, 607.95, 635.7750000000001
4597.175, 293.21375, 166.95, 166.95, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "selar_crew", "mara_tos_crew", "bashir_changeling_crew", 345.975, 177.975, 321.825, 296.1, 323.4, 226.8, 321.825, 301.875, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 0, 407, 214, 0, 0, 271, 398, 425, 397, 0, 0, 376, 0, 0, 0, 2488, 773, 836.85, 579.5999999999999, 734.4749999999999, 1001.45, 558.075, 591.1500000000001, 746.0250000000001, 1013.0, 569.625, 488.775, 755.75, 312.375, 910.625, 467.25, 734.225
4589.05, 293.04374999999993, 166.95, 166.95, "selar_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 254.1, 177.975, 321.825, 228.125, 323.4, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 399, 407, 214, 272, 0, 0, 214, 0, 210, 0, 0, 376, 0, 0, 0, 2092, 586, 680.4, 344.92499999999995, 640.5, 896.45, 323.4, 669.375, 964.9499999999999, 1220.9, 647.85, 629.4749999999999, 885.425, 312.375, 1181.0, 607.95, 863.9000000000001
4004.7249999999995, 276.8075, 228.125, 121.80000000000001, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "tpol_mirror_crew", "seven_drone_crew", "selar_crew", 345.975, 187.95, 121.80000000000001, 296.1, 308.125, 226.8, 226.8, 301.875, 316.875, 309.75, 228.125, 372.225, 228.125, 306.07500000000005, 228.125, 0, 261, 540, 0, 210, 271, 468, 425, 0, 210, 210, 0, 468, 210, 0, 3273, 420, 834.0, 543.875, 477.725, 764.6500000000001, 727.075, 666.0250000000001, 599.875, 886.8, 849.2249999999999, 309.75, 596.675, 559.1, 530.525, 492.95000000000005, 779.875
3866.7000000000003, 263.97375, 184.275, 177.975, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "mara_tos_crew", "lefler_crew", 345.975, 200.10000000000002, 177.975, 296.1, 323.4, 226.8, 226.8, 301.875, 226.8, 309.75, 187.95, 372.225, 180.6, 306.07500000000005, 184.275, 0, 0, 434, 0, 0, 271, 468, 425, 397, 210, 493, 0, 554, 210, 495, 3957, 1102, 940.525, 800.7, 638.125, 696.925, 846.0250000000001, 708.575, 546.0, 604.8, 753.9000000000001, 406.175, 464.975, 614.075, 302.4, 451.50000000000006, 510.30000000000007
4577.325000000001, 291.95875, 166.95, 166.95, "selar_crew", "mara_tos_crew", "lefler_crew", "duras_sisters_crew", "bashir_changeling_crew", 288.225, 200.10000000000002, 403.20000000000005, 228.125, 323.4, 171.675, 458.32500000000005, 228.125, 221.55, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 272, 0, 0, 272, 0, 541, 0, 504, 495, 0, 0, 376, 0, 0, 0, 2460, 871, 646.0, 661.575, 1006.6750000000001, 806.4, 543.625, 511.175, 856.2750000000001, 656.0, 393.225, 871.8499999999999, 671.575, 408.8, 1016.675, 753.9000000000001, 553.625
3867.2000000000003, 260.95375, 184.275, 180.6, "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "lefler_crew", "janeway_assimilated_crew", 345.975, 200.10000000000002, 239.375, 296.1, 262.5, 226.8, 226.8, 301.875, 226.8, 309.75, 187.95, 372.225, 180.6, 306.07500000000005, 184.275, 0, 0, 399, 0, 336, 271, 468, 425, 397, 210, 493, 0, 554, 210, 495, 4258, 1438, 841.4250000000001, 777.7249999999999, 699.5250000000001, 673.95, 785.125, 632.45, 554.25, 528.675, 639.8499999999999, 490.55, 464.975, 576.1500000000001, 386.775, 497.95000000000005, 472.375
4560.25, 291.60374999999993, 166.95, 166.95, "selar_crew", "mara_tos_crew", "lefler_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 254.1, 200.10000000000002, 321.825, 228.125, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 399, 0, 214, 272, 0, 0, 214, 272, 210, 0, 0, 376, 0, 0, 0, 1957, 586, 589.3000000000001, 545.025, 744.1750000000001, 801.15, 427.075, 571.0250000000001, 770.175, 827.1500000000001, 453.07500000000005, 725.8999999999999, 782.875, 408.8, 982.025, 607.95, 664.925
4584.900000000001, 291.14250000000004, 166.95, 166.95, "troi_lwaxana_tng_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "lefler_crew", "bashir_changeling_crew", 345.975, 200.10000000000002, 321.825, 198.97500000000002, 323.4, 226.8, 321.825, 393.75, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 0, 0, 214, 425, 0, 271, 398, 0, 397, 0, 0, 376, 0, 0, 274, 2355, 1047, 898.525, 664.2, 722.6500000000001, 779.875, 546.25, 761.075, 819.5250000000001, 876.75, 643.125, 585.2, 642.425, 408.8, 700.875, 467.25, 524.475
4559.900000000001, 291.0875, 166.95, 166.95, "troi_casualblue_crew", "selar_crew", "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "bashir_changeling_crew", 254.1, 177.975, 321.825, 296.1, 323.4, 194.775, 321.825, 393.75, 221.55, 488.775, 347.025, 166.95, 501.9, 321.825, 228.125, 399, 407, 214, 0, 0, 425, 398, 0, 495, 0, 0, 376, 0, 0, 0, 2714, 871, 685.65, 460.42499999999995, 615.3, 1081.25, 438.9, 559.125, 714.0, 1179.95, 537.6, 488.775, 954.725, 312.375, 1109.6, 467.25, 933.2
3867.8250000000003, 259.9225, 184.275, 180.6, "tuvok_rifle_crew", "troi_lwaxana_tng_crew", "troi_casualblue_crew", "seven_drone_crew", "lefler_crew", 345.975, 200.10000000000002, 261.25, 296.1, 241.25, 226.8, 226.8, 301.875, 226.8, 309.75, 187.95, 372.225, 180.6, 306.07500000000005, 184.275, 0, 0, 355, 0, 371, 271, 468, 425, 397, 210, 493, 0, 554, 210, 495, 4249, 1473, 822.6750000000001, 758.975, 721.4000000000001, 655.2, 763.875, 632.45, 594.875, 528.675, 637.35, 531.175, 464.975, 573.6500000000001, 427.4, 536.075, 469.875
4598.025, 290.85374999999993, 166.95, 166.95, "troi_lwaxana_tng_crew", "mara_tos_crew", "lefler_crew", "duras_sisters_crew", "bashir_changeling_crew", 345.975, 200.10000000000002, 403.20000000000005, 180.07500000000002, 323.4, 226.8, 458.32500000000005, 226.8, 226.8, 488.775, 347.025, 166.95, 501.9, 321.825, 180.07500000000002, 0, 0, 0, 504, 0, 271, 0, 541, 397, 0, 0, 376, 0, 0, 556, 2645, 1329, 991.975, 780.75, 1125.8500000000001, 697.45, 662.8, 737.975, 1083.075, 654.675, 620.0250000000001, 871.8499999999999, 443.45, 408.8, 788.55, 753.9000000000001, 325.5
4580.700000000001, 290.25, 166.95, 166.95, "troi_casualblue_crew", "mara_tos_crew", "lefler_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 254.1, 200.10000000000002, 321.825, 296.1, 323.4, 231.52500000000003, 372.225, 342.82500000000005, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 180.6, 399, 0, 214, 0, 0, 0, 214, 272, 210, 0, 0, 376, 0, 0, 538, 2223, 1124, 826.075, 660.525, 859.6750000000001, 869.125, 542.575, 692.3000000000001, 891.4499999999999, 900.9000000000001, 574.35, 725.8999999999999, 735.35, 408.8, 934.5, 607.95, 617.4
4552.875000000001, 289.77750000000003, 166.95, 166.95, "mccoy_rura_pethe_prisoner_crew", "mara_tos_crew", "lefler_crew", "dax_ezri_sniper_crew", "bashir_changeling_crew", 254.1, 200.10000000000002, 321.825, 198.97500000000002, 323.4, 231.52500000000003, 372.225, 393.75, 231.52500000000003, 488.775, 347.025, 166.95, 501.9, 321.825, 198.97500000000002, 399, 0, 214, 425, 0, 0, 214, 0, 210, 0, 0, 376, 0, 0, 274, 2112, 860, 784.075, 545.025, 744.1750000000001, 772.0, 427.075, 765.8000000000001, 964.9499999999999, 992.7750000000001, 647.85, 725.8999999999999, 753.725, 408.8, 952.875, 607.95, 635.7750000000001
